Name,Description,Location,Location On Hand,Location Committed,Location Available
K8537-B304,HomePop Tufted Ottoman with Wooden Storage - Cream,KFNJ,,,
K8537-B305,HomePop Tufted  Ottoman with Wooden Storage - Gray,KFDS,,,
K8537-B305,HomePop Tufted  Ottoman with Wooden Storage - Gray,KFHQ,37,,37
K8537-B305,HomePop Tufted  Ottoman with Wooden Storage - Gray,KFNJ,,,
K8561-F2110,"HomePop Luxury 32"" Square Storage Ottoman - Textured Navy",KFDS,,,
K8561-F2110,"HomePop Luxury 32"" Square Storage Ottoman - Textured Navy",KFNJ,,,
K8561-F2110,"HomePop Luxury 32"" Square Storage Ottoman - Textured Navy",KFHQ,,,
K8561-F2182,"HomePop Luxury 32"" Square Storage Ottoman - Slate Gray",KFDS,,,
K8561-F2182,"HomePop Luxury 32"" Square Storage Ottoman - Slate Gray",KFNJ,179,,179
K8561-F2182,"HomePop Luxury 32"" Square Storage Ottoman - Slate Gray",KFHQ,42,5,37
K8562-E900,"HomePop Luxury 46"" Storage Bench - Brown Faux Leather",KFHQ,45,,45
K8562-E900,"HomePop Luxury 46"" Storage Bench - Brown Faux Leather",KFNJ,,,
K8562-E900,"HomePop Luxury 46"" Storage Bench - Brown Faux Leather",KFDS,,,
K8562-F1399,"HomePop Luxury 46"" Storage Bench - Tan Woven",KFHQ,46,,46
K8562-F1399,"HomePop Luxury 46"" Storage Bench - Tan Woven",KFNJ,,,
K8562-F1399,"HomePop Luxury 46"" Storage Bench - Tan Woven",KFDS,,,
K8562-F2182,"HomePop Luxury 46"" Storage Bench - Slate Gray",KFHQ,38,1,37
K8562-F2182,"HomePop Luxury 46"" Storage Bench - Slate Gray",KFNJ,,,
K8562-F2182,"HomePop Luxury 46"" Storage Bench - Slate Gray",KFDS,,,
K8562-F2262,"HomePop Luxury 46"" Storage Bench - Black Plaid",KFNJ,,,
K8562-F2262,"HomePop Luxury 46"" Storage Bench - Black Plaid",KFHQ,30,,30
K8562-F2262,"HomePop Luxury 46"" Storage Bench - Black Plaid",KFDS,,,
K8563-F2110,"HomePop Luxury 46"" Storage Bench with Nailhead Trim - Textured Navy",KFDS,,,
K8563-F2110,"HomePop Luxury 46"" Storage Bench with Nailhead Trim - Textured Navy",KFNJ,,,
K8563-F2110,"HomePop Luxury 46"" Storage Bench with Nailhead Trim - Textured Navy",KFHQ,44,2,42
K8563-F2111,"HomePop Luxury 46"" Storage Bench with Nailhead Trim - Gray Woven",KFNJ,,,
K8563-F2111,"HomePop Luxury 46"" Storage Bench with Nailhead Trim - Gray Woven",KFDS,,,
K8563-F2111,"HomePop Luxury 46"" Storage Bench with Nailhead Trim - Gray Woven",KFHQ,35,,35
K8564-F2110,HomePop Large Round Storage Ottoman - Textured Navy,KFDS,,,
K8564-F2110,HomePop Large Round Storage Ottoman - Textured Navy,KFHQ,,,
K8564-F2110,HomePop Large Round Storage Ottoman - Textured Navy,KFNJ,,,
K8564-F2111,HomePop Large Round Storage Ottoman - Gray Woven,KFHQ,62,,62
K8564-F2111,HomePop Large Round Storage Ottoman - Gray Woven,KFNJ,,,
K8564-F2111,HomePop Large Round Storage Ottoman - Gray Woven,KFDS,,,
K8566-B306,HomePop Modern Sherpa Storage Bench with Wood Legs - Cream,KFHQ : KFHQQU,,,
K8566-B306,HomePop Modern Sherpa Storage Bench with Wood Legs - Cream,KFNJ : KFNJQU,,,
K8566-B306,HomePop Modern Sherpa Storage Bench with Wood Legs - Cream,KFHQ,,,
K8566-B306,HomePop Modern Sherpa Storage Bench with Wood Legs - Cream,KFNJ,,,
K8566-B306,HomePop Modern Sherpa Storage Bench with Wood Legs - Cream,KFDS,,,
K8596-B306,HomePop Modern Metal Sherpa Ottoman - Cream,KFHQ : KFHQQU,,,
K8596-B306,HomePop Modern Metal Sherpa Ottoman - Cream,KFNJ : KFNJQU,,,
K8596-B306,HomePop Modern Metal Sherpa Ottoman - Cream,KFNJ,,,
K8596-B306,HomePop Modern Metal Sherpa Ottoman - Cream,KFHQ,12,1,11
K8596-B306,HomePop Modern Metal Sherpa Ottoman - Cream,KFDS,,,
K8597-B306,HomePop Modern Metal Sherpa Bench - Cream,KFNJ,,,
K8597-B306,HomePop Modern Metal Sherpa Bench - Cream,KFHQ : KFHQQU,2,,
K8597-B306,HomePop Modern Metal Sherpa Bench - Cream,KFNJ : KFNJQU,,,
K8597-B306,HomePop Modern Metal Sherpa Bench - Cream,KFHQ,,,
K8597-B306,HomePop Modern Metal Sherpa Bench - Cream,KFDS,,,
K8598-B306,HomePop Sherpa Storage Bench - Cream,KFHQ : KFHQQU,,,
K8598-B306,HomePop Sherpa Storage Bench - Cream,KFDS,,,
K8598-B306,HomePop Sherpa Storage Bench - Cream,KFHQ,25,2,23
K8598-B306,HomePop Sherpa Storage Bench - Cream,KFNJ,,,
K8598-B306,HomePop Sherpa Storage Bench - Cream,KFNJ : KFNJQU,,,
MISC,MISC,- None -,,,
N4538-E608,HomePop Deluxe Large Faux Leather Tufted Storage Bench - Gray,KFDS,,,
N4538-E608,HomePop Deluxe Large Faux Leather Tufted Storage Bench - Gray,KFNJ,,,
N4538-E608,HomePop Deluxe Large Faux Leather Tufted Storage Bench - Gray,KFHQ,55,1,54
N5762-E155,Square Tufted Faux Leather Storage Ottoman,KFDS,,,
N5762-E155,Square Tufted Faux Leather Storage Ottoman,KFHQ,624,153,471
N5762-E155,Square Tufted Faux Leather Storage Ottoman,KFNJ,735,8,727
N5762-E607,Tufted Square Dark Red Leatherette Storage Ottoman,KFDS,,,
N5762-E607,Tufted Square Dark Red Leatherette Storage Ottoman,KFNJ,237,1,236
N5762-E607,Tufted Square Dark Red Leatherette Storage Ottoman,KFHQ,300,,300
N5762-F2110,Square Tufted Storage Ottoman - Textured Navy,KFDS,,,
N5762-F2110,Square Tufted Storage Ottoman - Textured Navy,KFHQ,,,
N5762-F2110,Square Tufted Storage Ottoman - Textured Navy,KFNJ,,,
N5762-YDQY-2,HomePop Square Tufted Storage Ottoman - Distressed Brown Faux Leather,KFDS,,,
N5762-YDQY-2,HomePop Square Tufted Storage Ottoman - Distressed Brown Faux Leather,KFNJ,126,5,121
N5762-YDQY-2,HomePop Square Tufted Storage Ottoman - Distressed Brown Faux Leather,KFHQ,212,,212
N6196-E074,HomePop Large Faux Leather Tufted Storage Bench - Brown,KFDS,,,
N6196-E074,HomePop Large Faux Leather Tufted Storage Bench - Brown,KFNJ,,,
N6196-E074,HomePop Large Faux Leather Tufted Storage Bench - Brown,KFNJ : KFNJQU,4,,
N6196-E074,HomePop Large Faux Leather Tufted Storage Bench - Brown,KFHQ,10,7,3
N6302-F1108,Decorative Geometric Multicolor Storage Bench,KFDS,,,
N6302-F1108,Decorative Geometric Multicolor Storage Bench,KFHQ,125,,125
N6302-F1108,Decorative Geometric Multicolor Storage Bench,KFNJ,60,1,59
N6302-F1550,HomePop Teal Chunky Textured Decorative Storage Bench,KFNJ,14,,14
N6302-F1550,HomePop Teal Chunky Textured Decorative Storage Bench,KFHQ,71,,71
N6302-F1550,HomePop Teal Chunky Textured Decorative Storage Bench,KFDS,,,
N6302-F1569,HomePop Mango Coral Chunky Textured Decorative Storage Bench,KFHQ,57,,57
N6302-F1569,HomePop Mango Coral Chunky Textured Decorative Storage Bench,KFNJ,47,1,46
N6302-F1569,HomePop Mango Coral Chunky Textured Decorative Storage Bench,KFDS,,,
N6302-F1570,Chunky Textured Decorative Storage Bench,KFNJ,3,2,1
N6302-F1570,Chunky Textured Decorative Storage Bench,KFHQ,,,
N6302-F1570,Chunky Textured Decorative Storage Bench,KFDS,,,
N6337-F1337,Parson Modern Dining Accent chair,KFNJ,36,14,22
N6337-F1337,Parson Modern Dining Accent chair,KFDS,,,
N6337-F1337,Parson Modern Dining Accent chair,KFHQ,107,2,105
N6354-A708,"HomePop Parsons Deluxe Multi-color Ikat Dining Chairs
(Set of 2)",KFNJ,111,,111
N6354-A708,"HomePop Parsons Deluxe Multi-color Ikat Dining Chairs
(Set of 2)",KFDS,,,
N6354-A708,"HomePop Parsons Deluxe Multi-color Ikat Dining Chairs
(Set of 2)",KFHQ,180,1,179
N6354-E073,HomePop Parsons Dining Chair - Black Faux Leather - set of 2,KFNJ,,,
N6354-E073,HomePop Parsons Dining Chair - Black Faux Leather - set of 2,KFHQ,,,
N6354-E073,HomePop Parsons Dining Chair - Black Faux Leather - set of 2,KFDS,,,
N6354-E074,HomePop Parsons Dining Chair - Brown Faux Leather - set of 2,KFHQ,28,6,22
N6354-E074,HomePop Parsons Dining Chair - Brown Faux Leather - set of 2,KFDS,,,
N6354-E074,HomePop Parsons Dining Chair - Brown Faux Leather - set of 2,KFNJ,,,
N6354-F1331,"HomePop Elegant Blue and Brown Damask Parson Chair
(Set of 2)",KFHQ,106,8,98
N6354-F1331,"HomePop Elegant Blue and Brown Damask Parson Chair
(Set of 2)",KFDS,,,
N6354-F1331,"HomePop Elegant Blue and Brown Damask Parson Chair
(Set of 2)",KFNJ,,,
N6354-F1423,"HomePop Multi Color Medallion Fabric
(Set of 2)",KFNJ,19,10,9
N6354-F1423,"HomePop Multi Color Medallion Fabric
(Set of 2)",KFHQ,265,21,244
N6354-F1423,"HomePop Multi Color Medallion Fabric
(Set of 2)",KFDS,,,
N6354-F354,"Leopard Parsons Chairs
(Set of 2)",KFHQ,6,,6
N6354-F354,"Leopard Parsons Chairs
(Set of 2)",KFNJ,13,,13
N6354-F354,"Leopard Parsons Chairs
(Set of 2)",KFDS,,,
N6354-F827,"HomePop Blue and Brown Paisley Parsons Chair
(Set of 2)",KFDS,,,
N6354-F827,"HomePop Blue and Brown Paisley Parsons Chair
(Set of 2)",KFHQ,51,39,12
N6354-F827,"HomePop Blue and Brown Paisley Parsons Chair
(Set of 2)",KFNJ,105,32,73
N6354-F923,"Dots Parson Chairs
(Set of 2)",KFHQ,29,16,13
N6354-F923,"Dots Parson Chairs
(Set of 2)",KFNJ,,,
N6354-F923,"Dots Parson Chairs
(Set of 2)",KFDS,,,
N6354-YDQY-2,HomePop Parsons Dining Chair - Distressed Brown Faux Leather - set of 2,KFHQ,-2,,
N6354-YDQY-2,HomePop Parsons Dining Chair - Distressed Brown Faux Leather - set of 2,KFDS,,,
N6354-YDQY-2,HomePop Parsons Dining Chair - Distressed Brown Faux Leather - set of 2,KFNJ : KFNJQU,6,,
N6354-YDQY-2,HomePop Parsons Dining Chair - Distressed Brown Faux Leather - set of 2,KFNJ,,,
N7697S-F1539,HomePop Storage ottoman,KFDS,,,
N7697S-F1539,HomePop Storage ottoman,KFNJ,,,
N7697S-F1539,HomePop Storage ottoman,KFNJ : KFNJQU,8,,
N7697S-F1539,HomePop Storage ottoman,KFHQ,37,16,21
N7697S-F1563,HomePop Storage ottoman,KFDS,,,
N7697S-F1563,HomePop Storage ottoman,KFHQ : KFHQQU,3,,
N7697S-F1563,HomePop Storage ottoman,KFHQ,42,2,40
N7697S-F1563,HomePop Storage ottoman,KFNJ,5,1,4
N7697S-F2182,HomePop Medium Storage Ottoman - Slate Grey,KFHQ,94,2,92
N7697S-F2182,HomePop Medium Storage Ottoman - Slate Grey,KFDS,,,
N7697S-F2182,HomePop Medium Storage Ottoman - Slate Grey,KFNJ,7,,7
N7718-F1158,Carolina Tufted Bench With Nailhead Trim,KFNJ,23,1,22
N7718-F1158,Carolina Tufted Bench With Nailhead Trim,KFDS,,,
N7718-F1158,Carolina Tufted Bench With Nailhead Trim,KFHQ,174,,174
N8085PB-E074,HomePop Pet Bed Bench,KFHQ,75,1,74
N8085PB-E074,HomePop Pet Bed Bench,KFDS,,,
N8085PB-E074,HomePop Pet Bed Bench,KFNJ,88,6,82
N8264-A848,Button Tufted Round Storage Ottoman - Navy Floral,KFDS,,,
N8264-A848,Button Tufted Round Storage Ottoman - Navy Floral,KFHQ,31,1,30
N8264-A848,Button Tufted Round Storage Ottoman - Navy Floral,KFHQ : KFHQQU,35,,
N8264-A848,Button Tufted Round Storage Ottoman - Navy Floral,KFNJ,,,
N8264-B119,Button Tufted Velvet Berry Round Storage Ottoman,KFHQ,40,40,
N8264-B119,Button Tufted Velvet Berry Round Storage Ottoman,KFNJ,52,3,49
N8264-B119,Button Tufted Velvet Berry Round Storage Ottoman,KFDS,,,
N8264-E697,HomePop Large Faux Leather Tufted Round Storage Ottoman - Brown,KFNJ,,,
N8264-E697,HomePop Large Faux Leather Tufted Round Storage Ottoman - Brown,KFDS,,,
N8264-E697,HomePop Large Faux Leather Tufted Round Storage Ottoman - Brown,KFHQ,3,3,
N8264-E903,HomePop Large Tufted Round Storage Ottoman - Gray Faux Leather,KFNJ,,,
N8264-E903,HomePop Large Tufted Round Storage Ottoman - Gray Faux Leather,KFHQ,,,
N8264-E903,HomePop Large Tufted Round Storage Ottoman - Gray Faux Leather,KFDS,,,
N8264-F1044,Button Tufted Round Storage Ottoman Brown and Tel Paisley,KFHQ,67,3,64
N8264-F1044,Button Tufted Round Storage Ottoman Brown and Tel Paisley,KFDS,,,
N8264-F1044,Button Tufted Round Storage Ottoman Brown and Tel Paisley,KFNJ,91,1,90
N8264-F1077,Tan and Cream Tweed Tufted Storage Ottoman,KFDS,,,
N8264-F1077,Tan and Cream Tweed Tufted Storage Ottoman,KFHQ,60,26,34
N8264-F1077,Tan and Cream Tweed Tufted Storage Ottoman,KFNJ,163,4,159
N8264-F1399,HomePop Button Tufted Round Storage Ottoman - Tan Woven,KFNJ,32,,32
N8264-F1399,HomePop Button Tufted Round Storage Ottoman - Tan Woven,KFDS,,,
N8264-F1399,HomePop Button Tufted Round Storage Ottoman - Tan Woven,KFHQ,45,16,29
N8264-F2110,HomePop Large Tufted Round Storage Ottoman - Navy,KFNJ,,,
N8264-F2110,HomePop Large Tufted Round Storage Ottoman - Navy,KFNJ : KFNJQU,1,,
N8264-F2110,HomePop Large Tufted Round Storage Ottoman - Navy,KFHQ,82,8,74
N8264-F2110,HomePop Large Tufted Round Storage Ottoman - Navy,KFDS,,,
N8264-F2111,HomePop Large Tufted Round Storage Ottoman - Dark Gray,KFDS,,,
N8264-F2111,HomePop Large Tufted Round Storage Ottoman - Dark Gray,KFNJ,53,9,44
N8264-F2111,HomePop Large Tufted Round Storage Ottoman - Dark Gray,KFHQ,230,2,228
N8264-F2206,HomePop Large Tufted Round Storage Ottoman - Light Blue,KFHQ : KFHQQU,7,,
N8264-F2206,HomePop Large Tufted Round Storage Ottoman - Light Blue,KFDS,,,
N8264-F2206,HomePop Large Tufted Round Storage Ottoman - Light Blue,KFHQ,63,63,
N8264-F2206,HomePop Large Tufted Round Storage Ottoman - Light Blue,KFNJ,96,7,89
N8264-F2207,HomePop Large Tufted Round Storage Ottoman - Light Tan,KFHQ,219,12,207
N8264-F2207,HomePop Large Tufted Round Storage Ottoman - Light Tan,KFDS,,,
N8264-F2207,HomePop Large Tufted Round Storage Ottoman - Light Tan,KFNJ,93,9,84
N8264-YDQY-2,HomePop Large Tufted Round Storage Ottoman - Distressed Brown Faux Leather,KFHQ,81,6,75
N8264-YDQY-2,HomePop Large Tufted Round Storage Ottoman - Distressed Brown Faux Leather,KFNJ,,,
N8264-YDQY-2,HomePop Large Tufted Round Storage Ottoman - Distressed Brown Faux Leather,KFDS,,,
N8521-E208,Storage Cocktail Bench,KFNJ,41,1,40
N8521-E208,Storage Cocktail Bench,KFHQ,121,1,120
N8521-E208,Storage Cocktail Bench,KFDS,,,
Open AP Item,- None -,- None -,,,
Open AR Item,- None -,- None -,,,
PARTS,PARTS,- None -,,,
PROMOTION,- None -,- None -,,,
PROVISION,- None -,- None -,,,
RETURN/DEFECTIVE,- None -,- None -,,,
SAMPLES,SAMPLES,- None -,,,
